territoriality;year;pm10_concentration;pm10_tempcov;pm25_concentration;pm25_tempcov;no2_concentration;no2_tempcov;type_of_stations;number_of_stations;population;latitude;longitude;who_ms;Air_quality_category
"Eur#SWE;Sweden#Kagerod";2017;12,427;72,0;6,147;67,0;3,022;95,0;Rural, Rural;2,0;1146758,0;56,03525;13,1493;1,0;Safety
"Eur#AUT;Austria#Steinfeld";2017;12,083;99,0;8,744;99,0;14,762;95,0;Suburban;1,0;1146758,0;47,7160999999999;13,6321999999999;1,0;Safety
"Eur#CZE;Czechia#Jicin";2017;22,022;99,0;17,556;99,0;18,1845;96,5;Urban;1,0;1146758,0;50,4395;15,3526;1,0;Safety
"Eur#TUR;Turkiye#Sultanbeyli";2017;22,022;99,0;10,778;50,0;21,607;98,0;Urban;1,0;1146758,0;40,9844999999999;29,2687999999999;1,0;Safety
"Amr#CAN;Canada#Steeper";2017;22,022;99,0;4,0;1,0;2,0;1,0;Somewhere;1,0;10995,0;53,1325;-117,09111;1,0;Safety
"Wpr#CHN;China#Foshan";2017;22,022;99,0;42,25;83,0;2,0;1,0;Somewhere;1,0;7326852,0;22,98269381875;113,059500625;1,0;Safety
"Amr#USA;USA#Kalamazoo Portage MI";2017;22,022;99,0;8,1;83,0;2,0;1,0;Somewhere;1,0;7326852,0;42,2780666736984;-85,5418899211591;1,0;Safety
"Eur#POL;Poland#Sulecin";2017;26,777;91,0;14,05;83,0;8,99;86,0;Urban;1,0;7326852,0;52,4377;15,1224;1,0;Safety
"Wpr#CHN;China#Jiaxing";2017;26,777;91,0;44,0;84,0;8,99;86,0;Somewhere;1,0;1259844,0;30,7692250949999;120,72950035;1,0;Safety
"Eur#ESP;Spain#Gandia";2017;16,349;90,0;44,0;84,0;18,771;97,0;Urban;1,0;75798,0;38,9667;-0,19;1,0;Safety
"Eur#ESP;Spain#Foz Calanda";2017;11,008;84,0;5,255;83,0;4,262;98,0;Rural, Rural;2,0;249846,5;40,9467;-0,2908;1,0;Safety
"Amr#USA;USA#Santa Maria Santa Barbara CA";2017;22,05;91,5;7,3;83,0;4,54;98,0;Somewhere;1,0;423895,0;34,5980008578984;-120,063788857143;1,0;Safety
"Eur#ITA;Italy#Francavilla Al Mare";2017;19,008;98,0;12,433;99,0;16,316;93,0;Suburban;1,0;390965,5;42,4213999999999;14,2791999999999;1,0;Safety
"Eur#NOR;Norway#Sarpsborg";2017;12,58;93,0;8,749;93,0;18,191;93,0;Suburban;1,0;234653,5;59,2738;11,0892;1,0;Safety
"Eur#DEU;Germany#Kaiserslautern";2017;15,901;99,0;11,91;99,0;20,66;99,0;Urban;1,0;100030,0;49,4459999999999;7,76729999999999;1,0;Safety
"Eur#CHE;Switzerland#Frauenfeld";2017;15,0;98,0;18,8505;97,5;19,7765;99,0;Somewhere;1,0;100030,0;47,5560738;8,89425671;1,0;Safety
"Eur#ITA;Italy#Santa Vittoria";2017;33,862;97,0;25,791;96,0;18,893;99,0;Rural;1,0;100030,0;44,8731;10,6639;1,0;Safety
"Eur#ESP;Spain#Sarinena";2017;22,638;95,0;19,052500000000002;98,0;17,622500000000002;96,5;Urban;1,0;100030,0;41,7978;-0,156099999999999;1,0;Safety
"Eur#AUT;Austria#Steyr";2017;15,301;100,0;12,314;100,0;16,352;94,0;Suburban;1,0;100030,0;48,0493999999999;14,4428;1,0;Safety
"Eur#ESP;Spain#Santiago De Compostela";2017;23,477;97,0;12,689;96,0;16,512;97,0;Suburban, Suburban, Urban;3,0;97848,0;42,8909999999999;-8,53233333333333;1,0;Safety
"Eur#FRA;France#Frejus";2017;20,736;91,0;12,528;84,0;14,609;96,0;Suburban;1,0;87714,0;43,4378999999999;6,76839999999999;1,0;Safety
"Amr#USA;USA#Fresno CA";2017;39,4;69,5;12,825;84,0;17,375;97,0;Somewhere;1,0;768549,0;36,7299931429862;-119,817814857143;1,0;Safety
"Wpr#CHN;China#Jimo";2017;22,271;48,0;41,5;92,0;29,483999999999998;97,5;Somewhere;1,0;633583,0;36,41174951;120,534500449999;1,0;Safety
"Eur#DEU;Germany#Stuttgart";2017;25,312;99,0;13,836;99,0;54,528;98,0;Urban, Urban, Urban, Urban, Urban;5,0;632692,0;48,7905;9,20125999999999;1,0;Safety
"Eur#BIH;Bosnia_Herzeg#Sarajevo";2017;45,26;93,0;9,718;99,0;41,264;93,0;Urban;1,0;343089,0;43,8483999999999;18,3637;1,0;Safety
"Amr#USA;USA#Juneau AK";2017;29,805;93,0;5,6;99,0;33,307;93,0;Somewhere;1,0;32227,0;58,3884971242076;-134,56723651676;1,0;Safety
"Eur#CHE;Switzerland#Fribourg";2017;14,35;93,0;9,358;99,0;25,35;93,0;Somewhere;1,0;32227,0;46,8044378499999;7,14588285;1,0;Safety
"Eur#ITA;Italy#Aosta";2017;20,392;98,0;13,116;99,0;28,934;99,0;Urban, Urban;2,0;32227,0;45,7350999999999;7,31425;1,0;Safety
"Amr#PER;Peru#Santiago De Surco";2017;50,36;75,0;13,116;99,0;25,7795;98,5;Urban;1,0;329152,0;-12,145409;-76,997241;1,0;Safety
"Eur#DEU;Germany#Friedrichshafen";2017;18,676;99,0;13,116;99,0;22,625;98,0;Urban, Urban;2,0;61283,0;47,6584;9,47635;1,0;Safety
"Eur#AUT;Austria#Steyregg";2017;19,346;98,0;14,629;98,0;20,848;94,0;Suburban;1,0;61283,0;48,2796999999999;14,3665;1,0;Safety
"Eur#CZE;Czechia#Studenka";2017;29,252;99,0;24,205;99,0;15,019;95,0;Rural;1,0;61283,0;49,7209;18,0893;1,0;Safety
"Eur#ROU;Romania#Suceava";2017;25,441;86,0;15,559;82,0;18,129;94,0;Urban, Urban;2,0;124589,0;47,6590499999999;26,2652;1,0;Safety
"Eur#CZE;Czechia#Jilove";2017;12,892;100,0;13,0165;91,0;9,969;93,0;Rural;1,0;177892,0;50,7894;14,0868;1,0;Safety
"Eur#AUT;Austria#Zederhaus";2017;14,721;99,0;10,474;100,0;26,072;95,0;Rural;1,0;231195,0;47,1541;13,5051;1,0;Safety
"Eur#PRT;Portugal#Santana";2017;18,868;93,0;10,474;100,0;1,642;100,0;Rural;1,0;231195,0;32,8078;-16,8863999999999;1,0;Safety
"Eur#CZE;Czechia#Kadan";2017;20,532;100,0;14,55;100,0;12,183;95,0;Rural;1,0;636,0;50,3766;13,3276;1,0;Safety
"Eur#NOR;Norway#Fredrikstad";2017;13,613;96,0;9,359;92,0;19,456;93,0;Suburban, Suburban;2,0;636,0;59,2102499999999;10,9426999999999;1,0;Safety
"Eur#DEU;Germany#Stendal";2017;15,081;99,0;7,1795;46,5;10,462;99,0;Urban;1,0;636,0;52,6021;11,8503;1,0;Safety
"Amr#CAN;Canada#Sudbury";2017;12,052;94,5;5,0;1,0;13,0;1,0;Somewhere;1,0;88054,0;46,49194;-81,00311;1,0;Safety
"Eur#FIN;Finland#Jyvaskyla";2017;9,023;90,0;5,0;1,0;8,793;93,0;Suburban, Urban;2,0;142400,0;62,26645;25,72715;1,0;Safety
"Eur#DEU;Germany#Freiberg Am Neckar";2017;9,023;90,0;5,0;1,0;39,043;100,0;Suburban;1,0;251034,0;48,938;9,20429999999999;1,0;Safety
"Wpr#CHN;China#Yunfu";2017;9,023;90,0;40,333;78,0;31,9375;98,0;Somewhere;1,0;359668,0;22,93518329;112,037400833333;1,0;Safety
"Eur#DEU;Germany#Freiberg";2017;15,112;99,0;10,259;31,0;22,504;99,0;Urban;1,0;173375,0;50,9163;13,3468;1,0;Safety
"Wpr#CHN;China#Jurong";2017;15,112;99,0;50,0;82,0;28,824;98,0;Somewhere;1,0;434797,0;31,95299996;119,15700105;1,0;Safety
"Wpr#CHN;China#Jilin";2017;15,112;99,0;52,333;84,0;28,824;98,0;Somewhere;1,0;1603332,0;43,8279083833333;126,567758433333;1,0;Safety
"Eur#ITA;Italy#Sarezzo";2017;32,293;94,0;52,333;84,0;28,744;94,0;Urban;1,0;1603332,0;45,655;10,2007999999999;1,0;Safety
"Eur#POL;Poland#Sucha Beskidzka";2017;25,004;38,0;52,333;84,0;27,539;91,5;Urban;1,0;1603332,0;49,7430999999999;19,6003;1,0;Safety
"Eur#ITA;Italy#Altamura";2017;20,344;88,0;12,639;88,0;26,334;89,0;Suburban;1,0;69999,0;40,8278;16,5603;1,0;Safety
"Eur#LUX;Luxembourg#Junglinster";2017;16,804;76,0;9,095;87,0;9,986;98,0;Rural;1,0;60607,5;49,7222999999999;6,30529999999999;1,0;Safety
"Eur#CZE;Czechia#Jihlava";2017;18,264;99,0;15,706;98,0;13,787;90,0;Urban;1,0;51216,0;49,4016;15,6102;1,0;Safety
"Eur#POL;Poland#Zelechow";2017;42,616;97,0;15,706;98,0;7,079;98,0;Rural;1,0;51216,0;51,8143999999999;21,9724;1,0;Safety
"Eur#TUR;Turkiye#Kastamonu";2017;50,19;96,0;15,706;98,0;10,0395;49,5;Urban;1,0;51216,0;41,3674;33,765;1,0;Safety
"Amr#CAN;Canada#Gibbons";2017;50,19;96,0;8,0;1,0;13,0;1,0;Somewhere;1,0;3159,0;53,827241;-113,327174;1,0;Safety
"Amr#CAN;Canada#St Lina";2017;50,19;96,0;6,0;1,0;2,0;1,0;Somewhere;1,0;7256,0;54,2165;-111,5026;1,0;Safety
"Eur#AUT;Austria#Zeltweg";2017;17,772;100,0;8,1495;19,5;17,384;94,0;Suburban;1,0;7256,0;47,1925;14,7532999999999;1,0;Safety
"Eur#AUT;Austria#Kittsee";2017;21,781;95,0;10,299;38,0;14,318;94,0;Suburban;1,0;7256,0;48,1092;17,0703;1,0;Safety
"Eur#ITA;Italy#San Martino In Freddana Monsagrati";2017;21,781;95,0;10,299;38,0;10,532;95,0;Rural;1,0;7256,0;43,8688999999999;10,4536;1,0;Safety
"Wpr#CHN;China#Anqing";2017;21,781;95,0;57,75;92,0;10,532;95,0;Somewhere;1,0;726950,0;30,5451090275;117,0251889;1,0;Safety
"Amr#CAN;Canada#Kitimat";2017;21,781;95,0;4,0;1,0;10,532;95,0;Somewhere;1,0;6394,0;54,05389;-128,671436;1,0;Safety
"Eur#ITA;Italy#Este";2017;32,749;94,0;22,333;96,0;27,881;95,0;Suburban;1,0;6394,0;45,2267;11,6658;1,0;Safety
"Amr#CAN;Canada#Kitchener";2017;17,852;98,0;7,0;1,0;11,0;1,0;Somewhere;1,0;470015,0;43,4438299999999;-80,50381;1,0;Safety
"Wpr#CHN;China#Taiyuan";2017;17,852;98,0;66,875;89,0;12,0825;50,0;Somewhere;1,0;3891127,0;37,8471997999999;112,509431575;1,0;Safety
"Eur#CZE;Czechia#Jablonec Nad Nisou";2017;16,337;99,0;66,875;89,0;13,165;99,0;Urban;1,0;3891127,0;50,7274;15,1622;1,0;Safety
"Eur#ITA;Italy#San Martino In Trignano";2017;27,388;93,0;19,727;87,0;13,165;99,0;Suburban;1,0;3891127,0;42,7432999999999;12,6663999999999;1,0;Safety
"Eur#ITA;Italy#Giano dell Umbria";2017;11,389;75,0;7,34;72,0;13,165;99,0;Rural;1,0;3891127,0;42,8046999999999;12,5661;1,0;Safety
"Eur#HUN;Hungary#Esztergom";2017;23,84;91,0;16,771;48,0;13,759;77,0;Urban;1,0;3891127,0;47,79;18,7460999999999;1,0;Safety
"Eur#GRC;Greece#Aliartos";2017;31,192;67,0;14,714;67,0;12,318;55,0;Rural;1,0;3891127,0;38,3752;23,1102999999999;1,0;Safety
"Amr#USA;USA#St Louis MO IL";2017;22,7;82,5;8,48;82,5;16,2;75,0;Somewhere;1,0;2212730,0;38,5944155997763;-90,2597702565703;1,0;Safety
"Eur#CZE;Czechia#Kladno";2017;26,4;98,0;17,116;98,0;15,152;95,0;Urban, Urban;2,0;69337,0;50,15565;14,1039;1,0;Safety
"Eur#DEU;Germany#Eschweiler";2017;20,121000000000002;96,5;17,116;98,0;40,332;96,0;Urban;1,0;94145,0;50,8205999999999;6,26419999999999;1,0;Safety
"Eur#ITA;Italy#San Leo";2017;14,579;93,0;17,116;98,0;4,421;88,0;Rural;1,0;94145,0;43,9080999999999;12,4017;1,0;Safety
"Eur#AUT;Austria#Klein Pochlarn";2017;14,579;93,0;17,116;98,0;15,82;95,0;Rural;1,0;94145,0;48,2126999999999;15,205;1,0;Safety
"Wpr#CHN;China#Ali";2017;14,579;93,0;14,0;66,0;16,049;81,5;Somewhere;1,0;123281,0;32,50035;80,0983999999999;1,0;Safety
"Eur#ESP;Spain#Altsasu";2017;9,819;68,0;11,3;66,0;16,278;68,0;Suburban;1,0;123281,0;42,8980999999999;-2,17309999999999;1,0;Safety
"Amr#USA;USA#St Joseph MO KS";2017;29,9435;77,5;8,6;66,0;34,223;80,5;Somewhere;1,0;123281,0;39,7416944853211;-94,858584090462;1,0;Safety
"Eur#TUR;Turkiye#Esenler";2017;50,068;87,0;25,215;92,0;52,168;93,0;Urban;1,0;123281,0;41,0383;28,8881;1,0;Safety
"Eur#TUR;Turkiye#Esenyurt";2017;75,966;94,0;18,4575;92,0;19,518;97,0;Urban;1,0;123281,0;41,0202999999999;28,6694999999999;1,0;Safety
"Eur#TUR;Turkiye#Eskisehir";2017;27,305;96,0;10,1;92,0;19,518;97,0;Urban;1,0;783669,0;39,7805;30,5011;1,0;Safety
"Amr#USA;USA#San Luis Obispo Paso Robles Arroyo Grande CA";2017;31,333;95,0;8,5;92,0;4,1;97,0;Somewhere;1,0;269637,0;35,0888825002218;-120,580495;1,0;Safety
"Eur#LTU;Lithuania#Klaipeda";2017;24,571;94,0;17,19;87,0;21,233;91,0;Urban, Urban;2,0;149116,0;55,6989;21,1603;1,0;Safety
"Eur#GBR;UK#Gibraltar";2017;28,404;84,0;13,042;87,0;36,488;96,0;Somewhere;1,0;488576,5;36,1281685994882;-5,3521918;1,0;Safety
"Amr#MEX;Mexico#Iztacalco";2017;34,728;76,0;28,521;87,0;36,488;96,0;Somewhere;1,0;395025,0;19,3844129999999;-99,117641;1,0;Safety
"Wpr#CHN;China#Taizhou";2017;27,822000000000003;88,0;44,0;87,0;36,488;96,0;Somewhere;1,0;1183925,0;30,5465083899999;120,624291716667;1,0;Safety
"Eur#AUT;Austria#Klagenfurt";2017;20,916;100,0;13,858;100,0;30,103;95,0;Suburban, Urban, Suburban, Urban;4,0;96640,0;46,639375;14,2873999999999;1,0;Safety
"Eur#ESP;Spain#San Martin De Valdeiglesias";2017;18,75;99,0;13,858;100,0;10,237;98,0;Rural;1,0;90151,5;40,3676999999999;-4,3981;1,0;Safety
"Afr#ZAF;South_Africa#Ethekwini";2017;48,8605;1,0;15,072;1,0;36,5565;1,0;Somewhere;1,0;3158313,0;-30,20803;30,7820199999999;1,0;Safety
"Amr#USA;USA#Jacksonville FL";2017;19,3;93,0;7,4;84,0;13,0;94,0;Somewhere;1,0;1280209,0;30,2822860593333;-81,6057182313333;1,0;Safety
"Eur#GBR;UK#Taibach";2017;22,65;93,0;10,298;94,0;15,877;96,0;Urban;1,0;1280209,0;51,5839;-3,77079999999999;1,0;Safety
"Eur#ESP;Spain#Aranjuez";2017;22,308;100,0;10,298;94,0;15,694;99,0;Suburban;1,0;1280209,0;40,0332999999999;-3,5914;1,0;Safety
"Eur#ITA;Italy#San Pancrazio Salentino";2017;22,781;75,0;10,298;94,0;8,523;87,0;Suburban;1,0;1280209,0;40,4232999999999;17,8463999999999;1,0;Safety
"Eur#BEL;Belgium#Evergem";2017;23,604;100,0;14,228;100,0;24,124;94,0;Rural;1,0;1280209,0;51,1246999999999;3,7395;1,0;Safety
"Wpr#CHN;China#Taian";2017;23,604;100,0;59,0;91,0;16,061999999999998;47,5;Somewhere;1,0;1338828,0;36,18491626;117,1069997;1,0;Safety
"Amr#CAN;Canada#Kingston";2017;23,604;100,0;5,0;1,0;8,0;1,0;Somewhere;1,0;117660,0;44,21987;-76,5211299999999;1,0;Safety
"Amr#CAN;Canada#Evergreen Park";2017;23,604;100,0;4,0;1,0;15,155;47,5;Somewhere;1,0;62320,0;55,1171999999999;-118,7647;1,0;Safety
"Eur#ITA;Italy#San Paolo";2017;28,482;98,0;16,713;96,0;22,31;94,0;Suburban, Suburban;2,0;191572,5;41,1111;16,77695;1,0;Safety
"Eur#GBR;UK#Kingston Upon Hull";2017;20,468;82,0;10,221;96,0;26,338;99,0;Urban, Urban;2,0;320825,0;53,7539;-0,32345;1,0;Safety
"Eur#FRA;France#Evin Malmaison";2017;28,03;1,0;8,7105;96,0;26,338;99,0;Suburban;1,0;320825,0;50,4346;3,02959999999999;1,0;Safety
"Amr#USA;USA#Kingsport Bristol Bristol TN VA";2017;21,558;46,5;7,2;96,0;26,338;99,0;Somewhere;1,0;320825,0;36,6080000009034;-82,1641;1,0;Safety
"Eur#FRA;France#Evreux";2017;15,086;92,0;10,2965;96,0;15,489;100,0;Urban;1,0;320825,0;49,0212999999999;1,1483;1,0;Safety
"Eur#DEU;Germany#Ansbach";2017;20,128;100,0;13,393;100,0;31,649;100,0;Urban;1,0;320825,0;49,3049;10,5723;1,0;Safety
"Eur#ESP;Spain#Jaen";2017;27,583;16,0;9,9085;100,0;18,395;96,0;Urban, Suburban;2,0;112757,0;37,7834999999999;-3,79595;1,0;Safety
"Wpr#CHN;China#Tacheng";2017;13,5705;100,0;16,0;93,0;10,9705;95,5;Somewhere;1,0;75121,0;46,7398999999999;82,9945;1,0;Safety
"Wpr#CHN;China#Taipei";2017;16,354;100,0;17,0;66,0;16,3755;96,0;Somewhere;1,0;2665656,0;25,0510002999999;121,579001199999;1,0;Safety
"Amr#USA;USA#Evansville IN KY";2017;14,2;100,0;8,55;66,0;15,2;96,0;Somewhere;1,0;117298,0;37,9938847244767;-87,5547552840974;1,0;Safety
"Eur#TUR;Turkiye#Kirikkale";2017;26,445;96,0;8,55;66,0;10,299;96,0;Urban;1,0;117298,0;39,8431;33,5182;1,0;Safety
"Eur#ITA;Italy#Giammoro";2017;28,497500000000002;96,0;8,55;66,0;5,398;93,0;Urban;1,0;117298,0;38,2055999999999;15,3101;1,0;Safety
"Eur#ITA;Italy#San Martino Spino";2017;30,55;96,0;21,343;95,0;12,818;94,0;Rural;1,0;117298,0;44,9277999999999;11,1778999999999;1,0;Safety
"Eur#SWE;Sweden#Kiruna";2017;7,877;27,0;2,081;27,0;6,867;27,0;Urban;1,0;117298,0;67,8558;20,23;1,0;Safety
"Amr#USA;USA#Eugene OR";2017;17,55;27,0;10,475;14,0;6,867;27,0;Somewhere;1,0;176654,0;43,9093471999999;-122,93976585;1,0;Safety
"Amr#CAN;Canada#St Zepherin De Courval";2017;16,6535;27,0;8,0;1,0;6,867;27,0;Somewhere;1,0;700,0;46,04223333;-72,65976111;1,0;Safety
"Eur#MLT;Malta#Gharb";2017;15,757;98,0;8,422;98,0;3,025;90,0;Rural;1,0;16082,0;36,0671;14,1972;1,0;Safety
"Amr#USA;USA#Jackson WY ID";2017;11,1;97,0;4,8;98,0;3,025;90,0;Somewhere;1,0;31464,0;43,457760000942;-110,79799;1,0;Safety
"Eur#TUR;Turkiye#Kirsehir";2017;23,368;96,0;8,1415;98,0;3,025;90,0;Urban;1,0;65751,0;39,1484;34,1593;1,0;Safety
"Eur#FRA;France#Schoelcher";2017;28,157;97,0;11,483;13,0;3,025;90,0;Urban;1,0;100038,0;14,6164;-61,1008;1,0;Safety
"Amr#USA;USA#Eureka Arcata Fortuna CA";2017;18,1;97,0;8,3;44,5;5,0;90,0;Somewhere;1,0;136463,0;40,7767800009331;-124,17949;1,0;Safety
"Eur#CZE;Czechia#Stachy";2017;7,165;99,0;4,454;100,0;3,419;95,0;Rural;1,0;327454,0;49,0683999999999;13,6148;1,0;Safety
"Wpr#CHN;China#Taicang";2017;15,657499999999999;70,5;44,0;79,0;3,419;95,0;Somewhere;1,0;654441,0;31,435500005;121,12199935;1,0;Safety
"Eur#ESP;Spain#San Nicolas Del Puerto";2017;24,15;42,0;9,938;45,0;3,419;95,0;Rural;1,0;654441,0;37,9943;-5,6669;1,0;Safety
"Amr#USA;USA#Evanston WY";2017;11,633;89,0;9,938;45,0;3,5;95,0;Somewhere;1,0;11747,0;41,3964374304911;-110,807654109919;1,0;Safety
"Eur#AUT;Austria#Klein Sankt Paul";2017;11,189;100,0;7,6;45,0;12,483;95,0;Rural;1,0;174071,0;46,8427999999999;14,53;1,0;Safety
"Eur#TUR;Turkiye#Izmit";2017;64,814;90,0;7,6;45,0;56,249;97,0;Urban, Urban;2,0;347038,0;40,7669499999999;29,9446999999999;1,0;Safety
"Eur#ITA;Italy#San Lazzaro";2017;27,694;98,0;7,6;45,0;24,587;96,0;Urban;1,0;1068939,5;44,4722;11,4163999999999;1,0;Safety
"Eur#FRA;France#Annonay";2017;20,213;2,0;6,7;45,0;21,933;2,0;Urban;1,0;1790841,0;45,2428;4,6726;1,0;Safety
"Eur#TUR;Turkiye#Erbaa";2017;86,903;99,0;6,7;45,0;34,916;86,0;Urban;1,0;1790841,0;40,6717999999999;36,5615999999999;1,0;Safety
"Eur#ITA;Italy#Giudecca";2017;35,641;100,0;6,7;45,0;35,351;95,0;Urban;1,0;1790841,0;45,4294;12,3139;1,0;Safety
"Amr#USA;USA#St Cloud MN";2017;30,706;100,0;5,8;45,0;27,494500000000002;95,5;Somewhere;1,0;1790841,0;45,5498389999999;-94,1334499999999;1,0;Safety
"Eur#AUT;Austria#Koflach";2017;25,771;100,0;5,8;45,0;19,638;96,0;Suburban;1,0;1790841,0;47,0632999999999;15,0867;1,0;Safety
"Eur#AUT;Austria#Tamsweg";2017;12,047;99,0;5,8;45,0;15,431;95,0;Suburban;1,0;1790841,0;47,1257;13,808;1,0;Safety
"Eur#CHE;Switzerland#Giubiasco";2017;19,0;99,0;11,0;99,0;25,0;98,0;Somewhere;1,0;1790841,0;46,1715475999999;8,99582631;1,0;Safety
"Eur#ESP;Spain#Girona";2017;21,707;57,0;11,0;99,0;30,549;97,0;Urban;1,0;103369,0;41,9763999999999;2,8166;1,0;Safety
"Eur#TUR;Turkiye#Erenler";2017;62,529;99,0;11,0;99,0;24,9105;98,5;Urban;1,0;222475,5;40,7668;30,3938999999999;1,0;Safety
"Eur#FIN;Finland#Tampere";2017;9,966;100,0;3,928;99,0;19,272;100,0;Urban, Urban, Suburban;3,0;341582,0;61,5020999999999;23,7378999999999;1,0;Safety
"Eur#ESP;Spain#San Jose";2017;25,3425;97,5;3,928;99,0;8,815;97,0;Suburban, Rural;2,0;341582,0;36,8712999999999;-2,04245;1,0;Safety
"Eur#MKD;North_Macedonia#Kochani";2017;40,719;95,0;3,928;99,0;16,174;43,0;Urban;1,0;341582,0;41,9138999999999;22,4158;1,0;Safety
"Eur#ISR;Israel#Erez";2017;45,9;95,0;3,928;99,0;10,691;95,0;Rural;1,0;558,0;31,5597669868984;34,5650983989511;1,0;Safety
"Eur#ITA;Italy#Archi";2017;18,978;98,0;3,928;99,0;8,141;94,0;Suburban;1,0;57305,0;38,1906;15,2491;1,0;Safety
"Eur#DEU;Germany#Koblenz";2017;18,83;96,0;11,608;98,0;37,407;99,0;Urban, Urban;2,0;114052,0;50,3569;7,59439999999999;1,0;Safety
"Eur#CHE;Switzerland#St Gallen";2017;11,699;93,5;10,2;98,0;20,811;99,0;Somewhere;1,0;68440,0;47,4168993996433;9,38418557166666;1,0;Safety
"Eur#ROU;Romania#Giurgiu";2017;20,265;90,0;10,2;98,0;20,887999999999998;98,0;Suburban;1,0;67121,0;43,8755;25,9316999999999;1,0;Safety
"Eur#BEL;Belgium#Eppegem";2017;20,122500000000002;93,5;10,2;98,0;20,965;97,0;Rural;1,0;67121,0;50,9549;4,43539999999999;1,0;Safety
"Eur#MKD;North_Macedonia#Gjorce Petro";2017;64,247;100,0;48,539;99,0;21,391;99,0;Urban;1,0;67121,0;42,006;21,387;1,0;Safety
"Sear#IND;India#Kolkata";2017;110,821;94,5;72,405;91,0;52,105999999999995;92,5;Somewhere;1,0;14850066,0;22,5786529999999;88,3645782499999;1,0;Safety
"Eur#TUR;Turkiye#Istanbul";2017;61,413;89,0;26,128;86,0;82,821;86,0;Urban;1,0;15190336,0;41,0146999999999;28,9546999999999;1,0;Safety
"Eur#CZE;Czechia#Tanvald";2017;20,008;100,0;35,814;88,5;82,821;86,0;Urban;1,0;7888501,5;50,7385;15,3028999999999;1,0;Safety
"Wpr#CHN;China#Enshi";2017;15,654;100,0;45,5;91,0;82,821;86,0;Somewhere;1,0;586667,0;30,288725;109,4807;1,0;Safety
"Wpr#NZL;New_Zealand#Environment Canterbury";2017;18,027;99,0;9,932;91,0;21,768;86,0;Residential And Commercial Area, Residential And Commercial Area, Residential And Commercial Area, Residential And Commercial Area, Residential And Commercial Area, Residential And Commercial Area, Residential And Commercial Area, Residential And Commercial Area, Residential And Commercial Area, Residential And Commercial Area, Residential And Commercial Area, Residential And Commercial Area, Urban Traffic/Residential And Commercial Area;13,0;148152,0;-43,825127625;172,066301375;1,0;Safety
"Eur#AUT;Austria#Enzenkirchen";2017;14,142;96,0;10,398;96,0;11,354;91,0;Rural;1,0;148152,0;48,3917;13,6709;1,0;Safety
"Eur#ESP;Spain#San Isidro";2017;26,126;97,0;10,564;97,0;12,375;96,0;Urban;1,0;148152,0;28,08;-16,5598999999999;1,0;Safety
"Eur#SVK;Slovakia#Kolarovo";2017;23,608;97,0;16,431;97,0;7,938;98,0;Rural;1,0;148152,0;47,9594;17,8600999999999;1,0;Safety
"Eur#FRA;France#Epernay";2017;18,692;99,0;9,079;94,0;27,709;100,0;Urban;1,0;148152,0;49,0461;3,9559;1,0;Safety
"Eur#FIN;Finland#Kokkola";2017;10,192;96,0;7,0;1,0;12,9305;49,5;Urban;1,0;229246,0;63,8376;23,1315999999999;1,0;Safety
"Eur#FRA;France#Epinal";2017;15,096;98,0;7,0;1,0;12,861;98,0;Urban;1,0;229246,0;48,1728;6,45279999999999;1,0;Safety
"Eur#EST;Estonia#Kohtla Jarve";2017;10,813;100,0;4,064;100,0;4,543;99,0;Urban;1,0;1819809,5;59,4097;27,2786;1,0;Safety
"Eur#DEU;Germany#Erfurt";2017;16,161;99,0;10,435;100,0;25,477;99,0;Urban, Urban, Urban, Urban, Suburban;5,0;213981,0;50,9801599999999;11,0293;1,0;Safety
"Amr#USA;USA#Tampa St Petersburg Clearwater FL";2017;20,9;93,0;7,9;91,0;8,7;92,0;Somewhere;1,0;2877274,0;27,8860158660424;-82,452268345057;1,0;Safety
"Eur#TUR;Turkiye#Giresun";2017;40,705;87,0;21,444;82,0;50,396;85,0;Urban, Urban;2,0;1527850,5;40,9108;38,3803;1,0;Safety
"Amr#CAN;Canada#St Johns";2017;31,743;93,0;6,0;1,0;13,0;1,0;Somewhere;1,0;178427,0;47,56038;-52,7114699999999;1,0;Safety
"Eur#AUT;Austria#Klosterneuburg";2017;22,781;99,0;6,0;1,0;15,975;95,0;Suburban, Suburban;2,0;178427,0;48,3053499999999;16,3209;1,0;Safety
"Eur#DEU;Germany#Erwitte";2017;22,747;98,5;6,0;1,0;34,119;100,0;Urban;1,0;178427,0;51,6116999999999;8,33469999999999;1,0;Safety
"Eur#POL;Poland#Klodzko";2017;35,795;96,0;6,0;1,0;16,897;96,0;Urban;1,0;178427,0;50,4335;16,6537;1,0;Safety
"Eur#TUR;Turkiye#Erzincan";2017;78,352;95,0;6,0;1,0;24,966;97,0;Urban;1,0;178427,0;39,743;39,4949999999999;1,0;Safety
"Eur#ESP;Spain#Es Castell";2017;16,116;90,0;6,081;92,0;3,347;94,0;Rural;1,0;178427,0;39,8753;4,31639999999999;1,0;Safety
"Eur#ESP;Spain#Gijon";2017;23,991;99,0;10,978;99,0;24,488;99,0;Urban, Urban, Urban, Urban, Urban, Suburban;6,0;271717,0;43,5302;-5,67283333333333;1,0;Safety
